X [s],R BICEPS BRACHII 1: EMG 1->Subset [Volts],R FLEXOR CARPI RADIALIS 2: EMG 2->Subset [Volts],R EXTENSOR CARPI RADIALIS 3: EMG 3->Subset [Volts]
0.248711538,-6.21E-06,-8.41E-05,-2.57E-05
0.249230769,-2.35E-06,-0.000133776,-2.17E-05
0.24975,-3.02E-06,-0.000179431,-1.70E-05
0.250269231,-1.01E-06,-0.000155428,-1.96E-05
0.250788462,5.04E-07,-2.30E-05,-1.61E-05
0.251307692,1.51E-06,0.000106752,-6.55E-06
0.251826923,1.85E-06,0.000231968,2.52E-06
0.252346154,4.53E-06,0.000343587,-7.89E-06
0.252865385,1.68E-07,0.000362219,-2.27E-05
0.253384615,-2.85E-06,0.000284337,-3.44E-05
0.253903846,-2.85E-06,8.04E-05,-3.07E-05
0.254423077,-3.86E-06,-0.0002318,-1.39E-05
0.254942308,-5.37E-06,-0.000403677,7.39E-06
0.255461538,-4.20E-06,-0.000260838,1.96E-05
0.255980769,-3.86E-06,-8.39E-07,1.39E-05
0.2565,-7.22E-06,8.71E-05,1.01E-06
0.257019231,-5.54E-06,-0.000425834,-2.01E-06
0.257538462,-7.22E-06,-0.000190509,6.04E-06
0.258057692,-5.54E-06,0.000129412,1.31E-05
0.258576923,-3.52E-06,0.000140826,1.93E-05
0.259096154,-7.72E-06,0.000111116,1.80E-05
0.259615385,-7.39E-06,-9.85E-05,9.23E-06
0.260134615,-6.88E-06,-0.000272084,-1.17E-06
0.260653846,-4.70E-06,-0.000190173,-8.39E-06
0.261173077,-5.54E-06,-3.69E-06,-1.73E-05
0.261692308,-3.86E-06,2.50E-05,-3.51E-05
0.262211538,-4.20E-06,-0.000116823,-4.11E-05
0.262730769,-3.02E-06,-0.000214176,-5.46E-05
0.26325,-4.20E-06,-0.000239353,-6.23E-05
0.263769231,-4.53E-06,-0.000239185,-6.06E-05
0.264288462,-6.21E-06,-0.000195377,-5.32E-05
0.264807692,-3.86E-06,-0.000133104,-4.67E-05
0.265326923,-1.68E-06,-0.000120012,-4.77E-05
0.265846154,-4.20E-06,-0.000125383,-4.88E-05
0.266365385,-4.53E-06,-0.00012723,-4.11E-05
0.266884615,-5.04E-07,-0.000127733,-3.58E-05
0.267403846,-4.20E-06,-0.000133104,-3.74E-05
0.267923077,-4.20E-06,-0.000123033,-3.58E-05
0.268442308,-4.87E-06,-8.54E-05,-3.04E-05
0.268961538,-1.68E-06,-3.68E-05,-2.25E-05
0.269480769,3.19E-06,1.68E-07,-1.91E-05
0.27,1.85E-06,3.12E-05,-1.44E-05
0.270519231,1.85E-06,2.47E-05,-1.29E-05
0.271038462,1.68E-07,1.12E-05,-2.05E-05
0.271557692,-1.68E-07,1.04E-05,-2.38E-05
0.272076923,-1.01E-06,1.09E-05,-2.67E-05
0.272596154,-4.20E-06,-1.85E-06,-2.06E-05
0.273115385,-2.01E-06,2.52E-06,-1.66E-05
0.273634615,-3.02E-06,2.52E-05,-6.71E-06
0.274153846,-6.71E-07,4.52E-05,3.19E-06
0.274673077,1.51E-06,8.83E-05,1.02E-05
0.275192308,5.04E-07,0.000169863,7.55E-06
0.275711538,3.36E-07,0.00017641,9.23E-06
0.276230769,3.19E-06,0.000213169,1.23E-05
0.27675,-1.01E-06,0.000152575,7.89E-06
0.277269231,-2.85E-06,5.59E-05,7.22E-06
0.277788462,1.51E-06,7.03E-05,3.86E-06
0.278307692,2.18E-06,-2.70E-05,-5.20E-06
0.278826923,-5.04E-07,9.57E-06,-1.56E-05
0.279346154,-1.17E-06,0.000107927,-1.80E-05
0.279865385,-3.86E-06,6.97E-05,-1.80E-05
0.280384615,-6.88E-06,-1.91E-05,-1.93E-05
0.280903846,-7.89E-06,-5.17E-05,-1.76E-05
0.281423077,-4.53E-06,-6.06E-05,-1.46E-05
0.281942308,-4.87E-06,-4.36E-05,-1.83E-05
0.282461538,-7.89E-06,-2.52E-06,-2.23E-05
0.282980769,-5.71E-06,5.22E-05,-2.17E-05
0.2835,-6.88E-06,8.34E-05,-2.03E-05
0.284019231,-8.39E-06,2.00E-05,-2.70E-05
0.284538462,-4.20E-06,-0.000156603,-3.00E-05
0.285057692,-6.55E-06,-0.000221729,-3.66E-05
0.285576923,-5.04E-06,-0.000152071,-3.71E-05
0.286096154,-5.20E-06,-5.93E-05,-2.85E-05
0.286615385,-1.68E-07,9.23E-06,-2.17E-05
0.287134615,-2.35E-06,3.41E-05,-2.10E-05
0.287653846,-3.19E-06,3.11E-05,-1.19E-05
0.288173077,-1.51E-06,4.50E-05,-9.90E-06
0.288692308,-3.02E-06,6.16E-05,-1.76E-05
0.289211538,-6.21E-06,6.53E-05,-2.00E-05
0.289730769,-1.04E-05,1.96E-05,-3.84E-05
0.29025,-1.28E-05,-2.10E-05,-4.60E-05
0.290769231,-8.39E-06,-2.47E-05,-3.31E-05
0.291288462,-5.54E-06,5.76E-05,-1.90E-05
0.291807692,-5.71E-06,0.00013109,-5.87E-06
0.292326923,-4.20E-06,3.84E-05,2.13E-05
0.292846154,-3.86E-06,-0.000204608,3.58E-05
0.293365385,-2.85E-06,-0.000101549,3.54E-05
0.293884615,-2.01E-06,-2.35E-06,2.79E-05
0.294403846,-1.51E-06,1.39E-05,1.14E-05
0.294923077,-8.73E-06,2.37E-05,-2.85E-06
0.295442308,-1.17E-05,-8.39E-06,-3.86E-06
0.295961538,-1.36E-05,-5.39E-05,2.52E-06
0.296480769,-9.23E-06,-3.47E-05,9.23E-06
0.297,-8.56E-06,1.90E-05,9.23E-06
0.297519231,-9.23E-06,4.60E-05,3.86E-06
0.298038462,-7.89E-06,4.75E-05,-5.54E-06
0.298557692,-2.18E-06,4.41E-05,-2.18E-05
0.299076923,-3.02E-06,6.23E-05,-2.84E-05
0.299596154,-4.70E-06,0.000105745,-3.78E-05
0.300115385,-7.55E-06,0.00012874,-4.48E-05
0.300634615,-5.71E-06,0.000137133,-4.06E-05
0.301153846,-5.04E-06,0.000158618,-3.51E-05
0.301673077,-3.86E-06,0.000153918,-3.51E-05
0.302192308,-5.04E-06,0.000163989,-3.47E-05
0.302711538,-7.22E-06,0.00018732,-3.83E-05
0.303230769,-5.87E-06,0.000184466,-4.58E-05
0.30375,-9.57E-06,0.000129244,-4.08E-05
0.304269231,-6.55E-06,-8.01E-05,-3.83E-05
0.304788462,-7.89E-06,-0.000303639,-2.50E-05
0.305307692,-2.85E-06,-0.000205951,-8.90E-06
0.305826923,-5.87E-06,-0.000122026,-3.52E-06
0.306346154,-2.85E-06,-7.89E-05,-5.04E-07
0.306865385,5.04E-07,2.45E-05,2.52E-06
0.307384615,1.17E-06,0.000119677,7.72E-06
0.307903846,1.34E-06,0.000123369,3.52E-06
0.308423077,-1.68E-06,-5.87E-06,5.04E-07
0.308942308,3.52E-06,-8.85E-05,-4.53E-06
0.309461538,2.85E-06,-0.000112963,-4.70E-06
0.309980769,4.53E-06,-0.000151232,1.85E-06
0.3105,-1.68E-07,-0.000167178,-6.88E-06
0.311019231,-2.52E-06,-0.000148882,-1.39E-05
0.311538462,-8.39E-07,-0.000206455,-1.56E-05
0.312057692,-1.85E-06,-0.000261677,-1.33E-05
0.312576923,-2.18E-06,-0.000247578,-6.38E-06
0.313096154,5.04E-07,-0.00013579,-4.70E-06
0.313615385,-8.39E-07,-6.88E-06,-6.21E-06
0.314134615,-8.39E-07,3.98E-05,-7.89E-06
0.314653846,1.17E-06,3.31E-05,-8.56E-06
0.315173077,5.04E-07,3.96E-05,-5.54E-06
0.315692308,-2.35E-06,8.44E-05,-6.55E-06
0.316211538,-1.01E-06,0.000117327,-9.23E-06
0.316730769,-3.36E-07,0.000145525,-1.09E-05
0.31725,-1.68E-07,0.00014284,-9.57E-06
0.317769231,-6.04E-06,0.000170199,-1.04E-05
0.318288462,-7.22E-06,0.000179263,-9.23E-06
0.318807692,-4.20E-06,-2.57E-05,-1.19E-05
0.319326923,-1.01E-06,-0.000399985,-1.59E-05
0.319846154,-1.34E-06,-0.000511437,-2.67E-05
0.320365385,-4.87E-06,-0.000335195,-2.64E-05
0.320884615,-3.19E-06,-4.97E-05,-2.10E-05
0.321403846,-2.18E-06,4.18E-05,-1.19E-05
0.321923077,-3.52E-06,6.34E-05,-5.87E-06
0.322442308,-2.18E-06,5.35E-05,-3.02E-06
0.322961538,-4.70E-06,3.74E-05,-1.51E-06
0.323480769,-6.21E-06,1.26E-05,-2.52E-06
0.324,-7.22E-06,-9.90E-06,-4.87E-06
0.324519231,-4.53E-06,1.73E-05,-8.06E-06
0.325038462,-4.87E-06,-1.68E-07,-1.04E-05
0.325557692,-3.69E-06,3.02E-06,-1.31E-05
0.326076923,-5.54E-06,2.05E-05,-1.80E-05
0.326596154,-9.74E-06,2.32E-05,-2.00E-05
0.327115385,-9.57E-06,-3.58E-05,-1.59E-05
0.327634615,-7.55E-06,-0.000128405,-6.38E-06
0.328153846,-5.87E-06,-0.000128405,7.55E-06
0.328673077,-3.86E-06,-6.09E-05,1.33E-05
0.329192308,-7.72E-06,2.33E-05,1.90E-05
0.329711538,-6.55E-06,0.000129747,1.23E-05
0.330230769,-1.68E-06,0.000170703,3.69E-06
0.33075,-5.54E-06,7.77E-05,-1.39E-05
0.331269231,-3.86E-06,-9.45E-05,-2.80E-05
0.331788462,-6.55E-06,-0.000158953,-3.34E-05
0.332307692,-6.55E-06,-2.94E-05,-3.27E-05
0.332826923,-4.36E-06,0.000176745,-3.07E-05
0.333346154,-6.21E-06,0.000188159,-3.04E-05
0.333865385,-9.74E-06,9.15E-05,-2.97E-05
0.334384615,-1.11E-05,-1.44E-05,-2.80E-05
0.334903846,-1.24E-05,-0.000276448,-3.51E-05
0.335423077,-6.55E-06,-0.000317906,-3.24E-05
0.335942308,-5.37E-06,-0.000149554,-2.47E-05
0.336461538,-1.85E-06,2.17E-05,-2.28E-05
0.336980769,-3.52E-06,-2.30E-05,-3.27E-05
0.3375,-1.02E-05,-9.21E-05,-4.73E-05
0.338019231,-9.90E-06,-0.000156603,-5.42E-05
0.338538462,-8.90E-06,-0.000176913,-5.07E-05
0.339057692,-4.87E-06,-0.000137469,-3.59E-05
0.339576923,-2.85E-06,-0.000129915,-2.52E-05
0.340096154,-6.88E-06,-9.18E-05,-2.30E-05
0.340615385,-4.70E-06,-0.000102556,-2.23E-05
0.341134615,-8.22E-06,-0.000128069,-2.32E-05
0.341653846,-1.56E-05,-0.000133272,-2.77E-05
0.342173077,-1.39E-05,-0.000153918,-3.51E-05
0.342692308,-1.23E-05,-0.000107088,-3.56E-05
0.343211538,-1.56E-05,-0.000113466,-2.89E-05
0.343730769,-1.39E-05,-8.56E-05,-2.03E-05
0.34425,-8.90E-06,1.41E-05,-1.56E-05
0.344769231,-9.23E-06,5.25E-05,-1.24E-05
0.345288462,-5.54E-06,6.90E-05,-7.72E-06
0.345807692,-2.52E-06,7.20E-05,-4.03E-06
0.346326923,-3.86E-06,4.11E-05,-1.01E-06
0.346846154,1.01E-06,2.33E-05,-4.53E-06
0.347365385,5.04E-07,3.86E-05,-1.29E-05
0.347884615,-4.53E-06,7.44E-05,-1.34E-05
0.348403846,-6.38E-06,0.000100374,-1.17E-05
0.348923077,-6.55E-06,0.000121523,-5.71E-06
0.349442308,-7.22E-06,0.000147036,-4.03E-06
0.349961538,-8.39E-07,0.0001561,-2.35E-06
0.350480769,5.04E-07,0.000107256,-5.20E-06
0.351,-2.52E-06,-2.85E-06,-1.12E-05
0.351519231,0,-0.000118334,-8.90E-06
0.352038462,3.86E-06,-0.000154925,4.87E-06
0.352557692,2.35E-06,-8.48E-05,0
0.353076923,4.36E-06,5.20E-06,-1.12E-05
0.353596154,-1.01E-06,1.39E-05,-2.90E-05
0.354115385,-4.20E-06,-6.78E-05,-3.68E-05
0.354634615,-3.36E-06,-0.00010222,-2.80E-05
0.355153846,-4.36E-06,-5.93E-05,-1.11E-05
0.355673077,-5.04E-07,4.20E-06,1.68E-07
0.356192308,-2.52E-06,5.20E-05,2.52E-06
0.356711538,-4.87E-06,5.86E-05,1.51E-06
0.357230769,-3.69E-06,4.90E-05,-1.68E-07
0.35775,-6.88E-06,8.02E-05,5.04E-07
0.358269231,-1.06E-05,0.00013579,-2.85E-06
0.358788462,-9.23E-06,0.00016936,-5.87E-06
0.359307692,-8.39E-06,0.000165835,-7.39E-06
0.359826923,-8.56E-06,6.56E-05,-5.20E-06
0.360346154,-9.06E-06,-1.49E-05,-2.35E-06
0.360865385,-7.89E-06,-7.60E-05,1.51E-06
0.361384615,-9.57E-06,-0.000102052,2.18E-06
0.361903846,-7.22E-06,-4.82E-05,-1.51E-06
0.362423077,-5.87E-06,2.52E-05,-5.20E-06
0.362942308,-2.01E-06,3.78E-05,-1.29E-05
0.363461538,-3.52E-06,9.23E-06,-2.37E-05
0.363980769,-5.20E-06,-5.20E-06,-3.14E-05
0.3645,-7.55E-06,-7.02E-05,-3.73E-05
0.365019231,-7.55E-06,-0.000185138,-4.92E-05
0.365538462,-9.90E-06,-0.000262516,-5.19E-05
0.366057692,-1.11E-05,-0.000180438,-5.37E-05
0.366576923,-1.26E-05,-9.01E-05,-5.59E-05
0.367096154,-8.56E-06,-2.77E-05,-4.38E-05
0.367615385,-7.55E-06,2.10E-05,-3.44E-05
0.368134615,-8.56E-06,4.65E-05,-3.12E-05
0.368653846,-9.57E-06,5.79E-05,-2.50E-05
0.369173077,-1.02E-05,7.47E-05,-2.53E-05
0.369692308,-8.90E-06,8.71E-05,-3.00E-05
0.370211538,-1.04E-05,8.31E-05,-2.43E-05
0.370730769,-6.88E-06,0.000100038,-1.96E-05
0.37125,-3.02E-06,0.000132097,-7.55E-06
0.371769231,-8.39E-07,0.000113634,5.54E-06
0.372288462,-5.04E-07,-5.81E-05,7.55E-06
0.372807692,2.18E-06,-0.00026537,4.36E-06
0.373326923,7.55E-06,-0.000326467,-3.86E-06
0.373846154,4.20E-06,-0.000307164,-1.88E-05
0.374365385,-1.01E-06,-0.000257313,-2.84E-05
0.374884615,-3.02E-06,-0.000216022,-3.17E-05
0.375403846,-2.85E-06,-0.000168521,-3.05E-05
0.375923077,-2.85E-06,-5.19E-05,-1.70E-05
0.376442308,-5.04E-07,-5.04E-06,-7.39E-06
0.376961538,-6.71E-07,3.61E-05,-7.05E-06
0.377480769,2.18E-06,0.000223407,-9.90E-06
0.378,-5.04E-07,0.000370947,-1.81E-05
0.378519231,-1.85E-06,0.000409049,-2.17E-05
0.379038462,-2.85E-06,0.000352819,-2.70E-05
0.379557692,-1.01E-06,1.80E-05,-2.22E-05
0.380076923,-2.35E-06,-0.00011313,-1.59E-05
0.380596154,-2.18E-06,-1.90E-05,-9.57E-06
0.381115385,1.34E-06,8.31E-05,-2.85E-06
0.381634615,-1.51E-06,0.000101717,-1.68E-07
0.382153846,-1.51E-06,3.68E-05,-5.54E-06
0.382673077,-3.69E-06,-3.93E-05,-1.63E-05
0.383192308,-3.52E-06,-0.000130083,-2.13E-05
0.383711538,-6.21E-06,-0.00018967,-2.99E-05
0.384230769,-5.20E-06,-0.000183124,-3.04E-05
0.38475,-4.20E-06,-4.95E-05,-2.52E-05
0.385269231,-9.90E-06,3.64E-05,-2.17E-05
0.385788462,-6.21E-06,0.000192355,-1.16E-05
0.386307692,-9.90E-06,0.000260334,8.39E-07
0.386826923,-8.22E-06,5.04E-06,1.01E-05
0.387346154,-2.85E-06,-0.000327306,9.23E-06
0.387865385,-3.19E-06,-0.00027393,7.55E-06
0.388384615,-2.18E-06,4.67E-05,5.04E-07
0.388903846,-2.85E-06,0.000134112,2.18E-06
0.389423077,5.04E-07,-1.93E-05,-2.85E-06
0.389942308,-8.39E-07,1.83E-05,-1.43E-05
0.390461538,-1.51E-06,7.40E-05,-1.86E-05
0.390980769,-4.36E-06,2.13E-05,-3.19E-05
0.3915,-4.20E-06,-0.000110613,-4.36E-05
0.392019231,-3.69E-06,-0.000231464,-4.40E-05
0.392538462,-6.71E-06,-0.000294743,-2.92E-05
0.393057692,-6.88E-06,-0.000198901,-1.14E-05
0.393576923,-3.52E-06,-4.15E-05,5.04E-06
0.394096154,-2.85E-06,0.000129747,7.55E-06
0.394615385,-2.85E-06,0.000196048,1.02E-05
0.395134615,-2.52E-06,0.00014435,1.12E-05
0.395653846,-5.54E-06,1.36E-05,6.55E-06
0.396173077,-5.20E-06,-7.55E-05,-8.39E-07
0.396692308,-1.17E-06,-0.000106584,-3.36E-07
0.397211538,-3.19E-06,-8.19E-05,2.35E-06
0.397730769,-2.52E-06,-5.17E-05,6.71E-06
0.39825,-3.52E-06,2.03E-05,8.39E-06
0.398769231,-5.04E-06,9.99E-05,4.20E-06
0.399288462,-4.03E-06,0.000145693,-5.54E-06
0.399807692,-5.54E-06,0.000116823,-2.13E-05
0.400326923,-6.21E-06,4.16E-05,-3.37E-05
0.400846154,-5.87E-06,-6.60E-05,-3.84E-05
0.401365385,-8.56E-06,-0.000152911,-3.46E-05
0.401884615,-1.04E-05,-0.000151736,-3.27E-05
0.402403846,-7.39E-06,-0.000128908,-2.94E-05
0.402923077,-4.36E-06,-9.95E-05,-2.77E-05
0.403442308,-6.55E-06,-8.66E-05,-4.08E-05
0.403961538,-9.06E-06,-0.000101549,-4.31E-05
0.404480769,-1.04E-05,-9.18E-05,-3.74E-05
0.405,-8.39E-06,-8.38E-05,-2.33E-05
0.405519231,-2.85E-06,-6.03E-05,-1.16E-05
0.406038462,-5.54E-06,-2.52E-06,-5.04E-06
0.406557692,-6.88E-06,7.91E-05,-3.36E-07
0.407076923,-5.04E-06,0.00018967,4.87E-06
0.407596154,-5.87E-06,0.000312535,2.52E-06
0.408115385,-5.04E-06,0.000299947,-7.55E-06
0.408634615,-7.55E-06,0.000294072,-1.75E-05
0.409153846,-1.33E-05,0.000272084,-1.95E-05
0.409673077,-1.46E-05,7.55E-05,-1.51E-05
0.410192308,-1.38E-05,-0.000509758,2.52E-06
0.410711538,-1.36E-05,-0.000921828,1.43E-05
0.411230769,-8.56E-06,-0.000323781,9.74E-06
0.41175,-1.01E-05,1.76E-05,8.39E-06
0.412269231,-9.90E-06,-2.79E-05,4.70E-06
0.412788462,-7.72E-06,-0.000115648,-2.52E-06
0.413307692,-8.39E-06,-0.000116655,-1.04E-05
0.413826923,-1.02E-05,-4.18E-05,-1.80E-05
0.414346154,-8.73E-06,-1.64E-05,-2.30E-05
0.414865385,-9.90E-06,-2.18E-06,-3.24E-05
0.415384615,-9.90E-06,2.97E-05,-4.13E-05
0.415903846,-1.06E-05,6.76E-05,-4.58E-05
0.416423077,-7.89E-06,7.97E-05,-5.00E-05
0.416942308,-4.87E-06,3.34E-05,-5.15E-05
0.417461538,-4.87E-06,-3.37E-05,-4.57E-05
0.417980769,-6.88E-06,-5.62E-05,-3.84E-05
0.4185,-9.74E-06,-2.57E-05,-3.17E-05
0.419019231,-8.22E-06,-1.49E-05,-2.64E-05
0.419538462,-5.71E-06,-3.74E-05,-2.33E-05
0.420057692,-7.39E-06,-0.000115984,-1.95E-05
0.420576923,-8.22E-06,-0.000148714,-2.23E-05
0.421096154,-7.22E-06,-0.00010457,-3.29E-05
0.421615385,-6.88E-06,-5.99E-05,-2.77E-05
0.422134615,-4.87E-06,-2.40E-05,-1.96E-05
0.422653846,-4.20E-06,9.23E-06,-1.24E-05
0.423173077,-2.85E-06,7.55E-05,-9.06E-06
0.423692308,-5.04E-07,0.000142672,-5.71E-06
0.424211538,5.04E-07,0.000156771,-1.26E-05
0.424730769,1.17E-06,9.70E-05,-2.15E-05
0.42525,-5.04E-07,-1.07E-05,-1.76E-05
0.425769231,-1.17E-06,-3.78E-05,-1.06E-05
0.426288462,-4.03E-06,-3.44E-05,-1.19E-05
0.426807692,-4.87E-06,-5.20E-06,-1.26E-05
0.427326923,-1.51E-06,-0.00013109,-1.70E-05
0.427846154,3.19E-06,-0.000237339,-1.85E-05
0.428365385,1.68E-06,-0.000132433,-9.23E-06
0.428884615,2.85E-06,-2.92E-05,3.52E-06
0.429403846,3.19E-06,3.02E-06,2.52E-06
0.429923077,2.18E-06,-2.60E-05,-3.36E-06
0.430442308,-1.68E-07,-1.39E-05,-7.55E-06
0.430961538,2.01E-06,1.78E-05,-5.87E-06
0.431480769,2.85E-06,2.52E-06,-3.86E-06
0.432,8.39E-07,-2.38E-05,-4.87E-06
0.432519231,-2.35E-06,-1.12E-05,-1.73E-05
0.433038462,-2.85E-06,1.68E-05,-2.74E-05
0.433557692,-3.52E-06,4.38E-05,-3.09E-05
0.434076923,-1.17E-06,3.32E-05,-3.05E-05
0.434596154,1.17E-06,6.19E-05,-1.93E-05
0.435115385,1.85E-06,9.45E-05,-8.39E-06
0.435634615,-2.35E-06,-9.62E-05,-8.22E-06
0.436153846,-2.52E-06,-0.000170031,-5.54E-06
0.436673077,8.39E-07,-7.70E-05,-4.36E-06
0.437192308,-5.04E-07,3.07E-05,-2.85E-06
0.437711538,2.69E-06,7.30E-05,-7.55E-06
0.438230769,8.39E-07,0.000130587,-8.22E-06
0.43875,1.68E-06,0.000187823,-3.52E-06
0.439269231,-2.18E-06,0.000196887,-4.53E-06
0.439788462,-5.04E-07,0.000159792,-1.04E-05
0.440307692,-2.18E-06,0.000105074,-1.21E-05
0.440826923,-5.54E-06,3.81E-05,-1.66E-05
0.441346154,-3.86E-06,-1.91E-05,-6.38E-06
0.441865385,1.17E-06,-6.73E-05,3.52E-06
0.442384615,1.17E-06,-9.01E-05,-3.69E-06
0.442903846,3.52E-06,-8.14E-05,-2.23E-05
0.443423077,3.52E-06,-0.000155932,-3.31E-05
0.443942308,3.36E-06,-0.000206119,-3.26E-05
0.444461538,1.85E-06,-0.000156939,-2.69E-05
0.444980769,-3.52E-06,-5.66E-05,-1.23E-05
0.4455,8.39E-07,2.30E-05,-1.39E-05
0.446019231,2.18E-06,4.46E-05,-1.43E-05
0.446538462,-2.52E-06,2.55E-05,-1.33E-05
0.447057692,-2.35E-06,-8.22E-06,-6.55E-06
0.447576923,-5.54E-06,-0.000101381,-2.85E-06
0.448096154,-5.54E-06,-0.000172549,-2.52E-06
0.448615385,-3.02E-06,-9.75E-05,-9.06E-06
0.449134615,-1.68E-07,-3.91E-05,-1.26E-05
0.449653846,-2.01E-06,-4.11E-05,-1.09E-05
0.450173077,-5.04E-07,-5.14E-05,-4.53E-06
0.450692308,-3.52E-06,-1.39E-05,-3.52E-06
0.451211538,-1.17E-06,1.26E-05,-3.86E-06
0.451730769,-1.85E-06,-1.49E-05,-1.01E-06
0.45225,-8.39E-07,-2.79E-05,-5.04E-07
0.452769231,-2.18E-06,2.13E-05,-7.39E-06
0.453288462,-6.88E-06,0.000163989,-1.66E-05
0.453807692,-5.87E-06,0.000181781,-2.52E-05
0.454326923,-3.19E-06,-6.29E-05,-3.11E-05
0.454846154,-6.21E-06,-0.000143847,-3.11E-05
0.455365385,-2.35E-06,1.80E-05,-2.50E-05
0.455884615,-2.35E-06,7.00E-05,-2.03E-05
0.456403846,-3.69E-06,9.23E-06,-1.44E-05
0.456923077,-2.18E-06,1.06E-05,-1.23E-05
0.457442308,-4.87E-06,6.88E-05,-1.49E-05
0.457961538,-1.01E-06,5.17E-05,-9.90E-06
0.458480769,-1.68E-06,-4.78E-05,-1.59E-05
0.459,-2.35E-06,-5.82E-05,-2.11E-05
0.459519231,-3.19E-06,1.33E-05,-2.37E-05
0.460038462,-2.35E-06,5.32E-05,-1.93E-05
0.460557692,5.04E-07,0.000107591,-7.22E-06
0.461076923,-1.17E-06,0.000172213,2.85E-06
0.461596154,-2.52E-06,0.000198398,5.20E-06
0.462115385,-2.35E-06,0.000131929,5.54E-06
0.462634615,-6.88E-06,5.54E-05,-1.68E-07
0.463153846,-8.22E-06,6.43E-05,-9.90E-06
0.463673077,-1.02E-05,0.000147539,-1.09E-05
0.464192308,-1.09E-05,6.50E-05,-1.16E-05
0.464711538,-6.88E-06,-0.000144015,-1.49E-05
0.465230769,-7.72E-06,-0.000233814,-1.73E-05
0.46575,-8.39E-06,-9.68E-05,-7.39E-06
0.466269231,-1.09E-05,0.000174731,2.18E-06
0.466788462,-7.22E-06,0.000208637,1.68E-07
0.467307692,-4.87E-06,-3.37E-05,-3.86E-06
0.467826923,-5.87E-06,0.000142,-1.39E-05
0.468346154,-7.22E-06,0.00020763,-1.78E-05
0.468865385,-5.04E-06,2.00E-05,-2.23E-05
0.469384615,-6.38E-06,-0.000153246,-2.97E-05
0.469903846,-6.55E-06,-0.000493645,-4.11E-05
0.470423077,-7.22E-06,-0.000711345,-4.58E-05
0.470942308,-1.02E-05,-0.000572869,-3.84E-05
0.471461538,-1.29E-05,-0.000312032,-2.43E-05
0.471980769,-1.33E-05,-0.000145525,-1.98E-05
0.4725,-1.33E-05,-0.000170703,-1.90E-05
0.473019231,-1.16E-05,-0.000252277,-1.56E-05
0.473538462,-7.89E-06,-0.00024892,-5.87E-06
0.474057692,-8.56E-06,-0.000134112,-7.89E-06
0.474576923,-8.22E-06,5.99E-05,-2.17E-05
0.475096154,-1.11E-05,0.000162646,-3.96E-05
0.475615385,-1.06E-05,0.000166003,-6.06E-05
0.476134615,-1.29E-05,2.17E-05,-6.97E-05
0.476653846,-1.58E-05,6.06E-05,-6.56E-05
0.477173077,-1.43E-05,0.000217365,-4.67E-05
0.477692308,-1.43E-05,-8.14E-05,-1.56E-05
0.478211538,-1.07E-05,-0.000284169,7.05E-06
0.478730769,-1.28E-05,0.000148211,2.32E-05
0.47925,-1.06E-05,0.000190173,3.04E-05
0.479769231,-8.22E-06,7.10E-05,2.33E-05
0.480288462,-7.22E-06,-1.43E-05,1.86E-05
0.480807692,-3.86E-06,-3.51E-05,5.54E-06
0.481326923,-3.36E-07,-4.53E-06,-5.20E-06
0.481846154,-5.87E-06,-5.54E-06,-8.22E-06
0.482365385,-5.87E-06,-2.05E-05,-1.01E-05
0.482884615,-6.21E-06,-3.09E-05,-1.75E-05
0.483403846,-5.71E-06,-3.64E-05,-1.76E-05
0.483923077,-3.86E-06,-1.86E-05,-1.09E-05
0.484442308,-7.72E-06,4.05E-05,-5.20E-06
0.484961538,-4.53E-06,0.000114305,-9.90E-06
0.485480769,-6.38E-06,0.000156603,-2.05E-05
0.486,-9.57E-06,0.000117998,-3.37E-05
0.486519231,-1.06E-05,-0.000223407,-3.74E-05
0.487038462,-6.88E-06,-0.000383536,-2.94E-05
0.487557692,-4.20E-06,-0.000272923,-2.23E-05
0.488076923,-1.17E-06,-8.98E-05,-1.29E-05
0.488596154,-2.52E-06,2.64E-05,-1.39E-05
0.489115385,-2.85E-06,7.00E-05,-2.10E-05
0.489634615,-7.72E-06,6.90E-05,-2.67E-05
0.490153846,-5.54E-06,5.76E-05,-2.57E-05
0.490673077,-6.38E-06,4.58E-05,-2.90E-05
0.491192308,-6.55E-06,4.05E-05,-2.64E-05
0.491711538,-1.26E-05,2.06E-05,-2.70E-05
0.492230769,-9.57E-06,-3.11E-05,-4.05E-05
0.49275,-9.06E-06,-0.000115312,-5.52E-05
0.493269231,-9.57E-06,-0.00020763,-5.54E-05
0.493788462,-4.36E-06,-0.000199908,-3.73E-05
0.494307692,-5.20E-06,-4.58E-05,-1.95E-05
0.494826923,-1.85E-06,2.67E-05,3.36E-06
0.495346154,-5.54E-06,4.01E-05,1.17E-05
0.495865385,-8.39E-07,2.89E-05,1.46E-05
0.496384615,-1.17E-06,6.46E-05,8.22E-06
0.496903846,-1.17E-06,0.000168353,-1.51E-06
0.497423077,2.18E-06,0.000194537,-7.55E-06
0.497942308,5.04E-07,7.64E-05,-8.56E-06
0.498461538,-2.18E-06,6.50E-05,-5.54E-06
0.498980769,-5.04E-07,8.11E-05,-1.51E-06
0.4995,1.85E-06,0.000132433,6.55E-06
0.500019231,5.20E-06,0.00019118,1.04E-05
